User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
141577691,7/23/2021 17:12,Spot,Fee,BNB,-0.00002685,
141577691,7/23/2021 18:29,Spot,Sell,USDT,10.122219,
141577691,7/23/2021 18:29,Spot,Fee,BNB,-0.00002667,
141577691,7/23/2021 18:29,Spot,Sell,MANA,-16.09,
141577691,7/23/2021 20:22,Spot,Fee,BNB,-0.00002739,
141577691,7/23/2021 20:22,Spot,Sell,USDT,10.449334,
141577691,7/23/2021 20:22,Spot,Sell,MANA,-15.61,
141577691,7/23/2021 20:54,Spot,Fee,BNB,-0.0000263,
141577691,7/23/2021 20:54,Spot,Sell,USDT,10.133302,
141577691,7/23/2021 20:54,Spot,Sell,TOMO,-3.46,
141577691,7/23/2021 21:06,Spot,Sell,KAVA,-2.26,
141577691,7/23/2021 21:06,Spot,Fee,BNB,-0.0000264,
141577691,7/23/2021 21:06,Spot,Sell,USDT,10.127738,
141577691,7/23/2021 22:54,Spot,Sell,RSR,-900,
141577691,7/23/2021 22:54,Spot,Fee,BNB,-0.00005207,
141577691,7/23/2021 22:54,Spot,Sell,USDT,20.385,
141577691,7/23/2021 23:03,Spot,Fee,BNB,-0.0000021,
141577691,7/23/2021 23:03,Spot,Sell,THETA,-8.464,
141577691,7/23/2021 23:03,Spot,Sell,USDT,41.85448,
141577691,7/23/2021 23:03,Spot,Fee,BNB,-0.00010713,
141577691,7/23/2021 23:03,Spot,Sell,THETA,-0.166,
141577691,7/23/2021 23:03,Spot,Sell,USDT,0.821036,
141577691,7/23/2021 23:05,Spot,Sell,BUSD,20.478535,
141577691,7/23/2021 23:05,Spot,Fee,BNB,-0.00005229,
141577691,7/23/2021 23:05,Spot,Sell,CHZ,-86.59,
141577691,7/23/2021 23:06,Spot,Fee,BNB,-0.00002658,
141577691,7/23/2021 23:06,Spot,Sell,USDT,10.404512,
141577691,7/23/2021 23:06,Spot,Sell,SNX,-1.202,
141577691,7/23/2021 23:10,Spot,Sell,1INCH,-24,
141577691,7/23/2021 23:10,Spot,Fee,BNB,-0.00012799,
141577691,7/23/2021 23:10,Spot,Sell,USDT,50.22,
141577691,7/23/2021 23:10,Spot,Sell,USDT,23.6871,
141577691,7/23/2021 23:10,Spot,Sell,1INCH,-11.32,
141577691,7/23/2021 23:10,Spot,Fee,BNB,-0.00006036,
141577691,7/23/2021 23:18,Spot,Buy,USDT,-10.06922,
141577691,7/23/2021 23:18,Spot,Buy,AUDIO,10.13,
141577691,7/23/2021 23:18,Spot,Fee,BNB,-0.00002568,
141577691,7/23/2021 23:19,Spot,Sell,USDT,10.103662,
141577691,7/23/2021 23:19,Spot,Sell,AUDIO,-10.13,
141577691,7/23/2021 23:19,Spot,Fee,BNB,-0.00002573,
141577691,7/23/2021 23:20,Spot,Buy,USDT,-10.11,
141577691,7/23/2021 23:20,Spot,Fee,BNB,-0.0000255,
141577691,7/23/2021 23:20,Spot,Buy,AUDIO,10,
141577691,7/23/2021 23:22,Spot,Sell,AUDIO,-10,
141577691,7/23/2021 23:22,Spot,Fee,BNB,-0.00002577,
141577691,7/23/2021 23:22,Spot,Sell,USDT,10.13,
141577691,7/23/2021 23:24,Spot,Fee,BNB,-0.00002568,
141577691,7/23/2021 23:24,Spot,Buy,AUDIO,9.92,
141577691,7/23/2021 23:24,Spot,Buy,USDT,-10.091616,
141577691,7/23/2021 23:29,Spot,Buy,USDT,-49.76,
141577691,7/23/2021 23:29,Spot,Fee,BNB,-0.00012648,
141577691,7/23/2021 23:29,Spot,Buy,ZEN,1,
141577691,7/23/2021 23:34,Spot,Sell,AUDIO,-9.92,
141577691,7/23/2021 23:34,Spot,Sell,USDT,10.1432,
141577691,7/23/2021 23:34,Spot,Fee,BNB,-0.00002562,
141577691,7/23/2021 23:35,Spot,Fee,BNB,-0.00002556,
141577691,7/23/2021 23:35,Spot,Buy,USDT,-10.09899,
141577691,7/23/2021 23:35,Spot,Buy,AUDIO,9.9,
141577691,7/23/2021 23:36,Spot,Sell,AUDIO,-9.9,
141577691,7/23/2021 23:36,Spot,Sell,USDT,10.1376,
141577691,7/23/2021 23:36,Spot,Fee,BNB,-0.0000256,
141577691,7/23/2021 23:39,Spot,Fee,BNB,-0.00002544,
141577691,7/23/2021 23:39,Spot,Buy,USDT,-10.105245,
141577691,7/23/2021 23:39,Spot,Buy,THETA,2.007,
141577691,7/23/2021 23:41,Spot,Sell,ZEN,-1,
141577691,7/23/2021 23:41,Spot,Sell,USDT,50.16,
141577691,7/23/2021 23:41,Spot,Fee,BNB,-0.00012663,
141577691,7/23/2021 23:45,Spot,Buy,USDT,-10.112916,
141577691,7/23/2021 23:45,Spot,Buy,AUDIO,10.12,
141577691,7/23/2021 23:45,Spot,Fee,BNB,-0.00002554,
141577691,7/23/2021 23:46,Spot,Sell,RSR,-447.7,
141577691,7/23/2021 23:46,Spot,Fee,BNB,-0.0000258,
141577691,7/23/2021 23:46,Spot,Sell,USDT,10.220991,
141577691,7/23/2021 23:48,Spot,Fee,BNB,-0.00002553,
141577691,7/23/2021 23:48,Spot,Buy,THETA,2.011,
141577691,7/23/2021 23:48,Spot,Buy,USDT,-10.09522,
141577691,7/23/2021 23:51,Spot,Buy,ZEN,1,
141577691,7/23/2021 23:51,Spot,Fee,BNB,-0.00012653,
141577691,7/23/2021 23:51,Spot,Buy,USDT,-50.21,
141577691,7/23/2021 23:52,Spot,Sell,THETA,-0.657,
141577691,7/23/2021 23:52,Spot,Sell,USDT,3.307338,
141577691,7/23/2021 23:52,Spot,Fee,BNB,-0.00000834,
141577691,7/23/2021 23:53,Spot,Sell,THETA,-1.354,
141577691,7/23/2021 23:53,Spot,Fee,BNB,-0.00001716,
141577691,7/23/2021 23:53,Spot,Sell,USDT,6.816036,
141577691,7/23/2021 23:53,Spot,Buy,THETA,2.003,
141577691,7/23/2021 23:53,Spot,Fee,BNB,-0.00002536,
141577691,7/23/2021 23:53,Spot,Buy,USDT,-10.097123,
141577691,7/23/2021 23:54,Spot,Sell,USDT,10.237392,
141577691,7/23/2021 23:54,Spot,Fee,BNB,-0.00002572,
141577691,7/23/2021 23:54,Spot,Sell,AUDIO,-10.12,
141577691,7/23/2021 23:59,Spot,Fee,BNB,-0.00002519,
141577691,7/23/2021 23:59,Spot,Buy,AUDIO,9.85,
141577691,7/23/2021 23:59,Spot,Buy,USDT,-10.11989,
141577691,7/24/2021 0:00,Spot,Sell,USDT,10.13565,
141577691,7/24/2021 0:00,Spot,Fee,BNB,-0.00002542,
141577691,7/24/2021 0:00,Spot,Sell,AUDIO,-9.85,
141577691,7/24/2021 0:01,Spot,Buy,USDT,-10.049018,
141577691,7/24/2021 0:01,Spot,Buy,THETA,0.007,
141577691,7/24/2021 0:01,Spot,Buy,USDT,-0.035014,
141577691,7/24/2021 0:01,Spot,Fee,BNB,-8.00E-08,
141577691,7/24/2021 0:01,Spot,Buy,THETA,2.009,
141577691,7/24/2021 0:01,Spot,Fee,BNB,-0.0000252,
141577691,7/24/2021 0:02,Spot,Buy,THETA,2.031,
141577691,7/24/2021 0:02,Spot,Fee,BNB,-0.00002544,
141577691,7/24/2021 0:02,Spot,Buy,USDT,-10.085946,
141577691,7/24/2021 0:03,Spot,Buy,THETA,2.044,
141577691,7/24/2021 0:03,Spot,Fee,BNB,-0.00002561,
141577691,7/24/2021 0:03,Spot,Buy,USDT,-10.099404,
141577691,7/24/2021 0:05,Spot,Buy,USDT,-10.08594,
141577691,7/24/2021 0:05,Spot,Fee,BNB,-0.00002548,
141577691,7/24/2021 0:05,Spot,Buy,THETA,2.045,
141577691,7/24/2021 0:09,Spot,Buy,RSR,436.2,
141577691,7/24/2021 0:09,Spot,Fee,BNB,-0.00002545,
141577691,7/24/2021 0:09,Spot,Buy,USDT,-10.132926,
141577691,7/24/2021 0:12,Spot,Fee,BNB,-0.00002586,
141577691,7/24/2021 0:12,Spot,Sell,USDT,10.220166,
141577691,7/24/2021 0:12,Spot,Sell,RSR,-436.2,
141577691,7/24/2021 0:15,Spot,Buy,AUDIO,10,
141577691,7/24/2021 0:15,Spot,Fee,BNB,-0.00002538,
141577691,7/24/2021 0:15,Spot,Buy,USDT,-10.09,
141577691,7/24/2021 0:22,Spot,Sell,AUDIO,-10,
141577691,7/24/2021 0:22,Spot,Sell,USDT,10.197,
141577691,7/24/2021 0:22,Spot,Fee,BNB,-0.00002563,
141577691,7/24/2021 0:26,Spot,Sell,USDT,10.133343,
141577691,7/24/2021 0:26,Spot,Fee,BNB,-0.00002546,
141577691,7/24/2021 0:26,Spot,Sell,THETA,-2.007,
141577691,7/24/2021 0:30,Spot,Sell,USDT,51.952236,
141577691,7/24/2021 0:30,Spot,Fee,BNB,-0.00013059,
141577691,7/24/2021 0:30,Spot,Sell,THETA,-10.139,
141577691,7/24/2021 0:30,Spot,Buy,THETA,1.96,
141577691,7/24/2021 0:30,Spot,Fee,BNB,-0.0000251,
141577691,7/24/2021 0:30,Spot,Buy,USDT,-10.09792,
141577691,7/24/2021 0:31,Spot,Fee,BNB,-0.00002541,
141577691,7/24/2021 0:31,Spot,Buy,AUDIO,9.36,
141577691,7/24/2021 0:31,Spot,Buy,USDT,-10.07604,
141577691,7/24/2021 0:32,Spot,Sell,USDT,10.15868,
141577691,7/24/2021 0:32,Spot,Sell,THETA,-1.96,
141577691,7/24/2021 0:32,Spot,Fee,BNB,-0.0000255,
141577691,7/24/2021 0:37,Spot,Sell,USDT,51.42,
141577691,7/24/2021 0:37,Spot,Sell,ZEN,-1,
141577691,7/24/2021 0:37,Spot,Fee,BNB,-0.00012902,
141577691,7/24/2021 0:37,Spot,Buy,THETA,1.954,
141577691,7/24/2021 0:37,Spot,Buy,USDT,-10.090456,
141577691,7/24/2021 0:37,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 0:38,Spot,Sell,AUDIO,-9.36,
141577691,7/24/2021 0:38,Spot,Fee,BNB,-0.00002548,
141577691,7/24/2021 0:38,Spot,Sell,USDT,10.163088,
141577691,7/24/2021 0:39,Spot,Buy,USDT,-10.094727,
141577691,7/24/2021 0:39,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 0:39,Spot,Buy,THETA,1.959,
141577691,7/24/2021 0:40,Spot,Fee,BNB,-0.00002525,
141577691,7/24/2021 0:40,Spot,Buy,AUDIO,9.24,
141577691,7/24/2021 0:40,Spot,Buy,USDT,-10.13166,
141577691,7/24/2021 0:42,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 0:42,Spot,Buy,USDT,-10.093734,
141577691,7/24/2021 0:42,Spot,Buy,THETA,1.978,
141577691,7/24/2021 0:44,Spot,Sell,USDT,10.143184,
141577691,7/24/2021 0:44,Spot,Fee,BNB,-0.00002544,
141577691,7/24/2021 0:44,Spot,Sell,THETA,-1.978,
141577691,7/24/2021 1:46,Spot,Buy,USDT,-10.10704,
141577691,7/24/2021 1:46,Spot,Buy,KNC,7.24,
141577691,7/24/2021 1:46,Spot,Fee,BNB,-0.00002549,
141577691,7/24/2021 1:53,Spot,Buy,AXS,0.25,
141577691,7/24/2021 1:53,Spot,Buy,USDT,-10.2225,
141577691,7/24/2021 1:53,Spot,Fee,BNB,-0.0000256,
141577691,7/24/2021 1:55,Spot,Buy,MANA,14.09,
141577691,7/24/2021 1:55,Spot,Fee,BNB,-0.00002526,
141577691,7/24/2021 1:55,Spot,Buy,USDT,-10.095485,
141577691,7/24/2021 2:00,Spot,Buy,SAND,13.8,
141577691,7/24/2021 2:00,Spot,Fee,BNB,-0.00002523,
141577691,7/24/2021 2:00,Spot,Buy,USDT,-10.035774,
141577691,7/24/2021 2:08,Spot,Buy,COCOS,15.33,
141577691,7/24/2021 2:08,Spot,Fee,BNB,-0.00002526,
141577691,7/24/2021 2:08,Spot,Buy,USDT,-10.110135,
141577691,7/24/2021 2:10,Spot,Sell,USDT,10.280424,
141577691,7/24/2021 2:10,Spot,Sell,AUDIO,-9.24,
141577691,7/24/2021 2:10,Spot,Fee,BNB,-0.0000258,
141577691,7/24/2021 2:11,Spot,Buy,AUDIO,9.1,
141577691,7/24/2021 2:11,Spot,Buy,USDT,-10.04731,
141577691,7/24/2021 2:11,Spot,Fee,BNB,-0.00002565,
141577691,7/24/2021 2:18,Spot,Fee,BNB,-0.00002594,
141577691,7/24/2021 2:18,Spot,Sell,USDT,10.33032,
141577691,7/24/2021 2:18,Spot,Sell,AUDIO,-9.1,
141577691,7/24/2021 2:18,Spot,Fee,BNB,-0.00002528,
141577691,7/24/2021 2:18,Spot,Buy,USDT,-10.061246,
141577691,7/24/2021 2:18,Spot,Buy,TFUEL,33.8,
141577691,7/24/2021 2:22,Spot,Sell,TFUEL,-33.8,
141577691,7/24/2021 2:22,Spot,Fee,BNB,-0.00002572,
141577691,7/24/2021 2:22,Spot,Sell,USDT,10.231936,
141577691,7/24/2021 2:24,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 2:24,Spot,Buy,USDT,-10.090566,
141577691,7/24/2021 2:24,Spot,Buy,TFUEL,33.3,
141577691,7/24/2021 2:26,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 2:26,Spot,Buy,USDT,-10.09778,
141577691,7/24/2021 2:26,Spot,Buy,AUDIO,8.69,
141577691,7/24/2021 2:28,Spot,Buy,USDT,-10.09584,
141577691,7/24/2021 2:28,Spot,Buy,THETA,1.968,
141577691,7/24/2021 2:28,Spot,Fee,BNB,-0.00002533,
141577691,7/24/2021 2:33,Spot,Sell,USDT,10.255068,
141577691,7/24/2021 2:33,Spot,Fee,BNB,-0.00002568,
141577691,7/24/2021 2:33,Spot,Sell,TFUEL,-33.3,
141577691,7/24/2021 2:35,Spot,Sell,THETA,-1.954,
141577691,7/24/2021 2:35,Spot,Sell,USDT,10.123674,
141577691,7/24/2021 2:35,Spot,Fee,BNB,-0.00002538,
141577691,7/24/2021 2:44,Spot,Fee,BNB,-0.00012939,
141577691,7/24/2021 2:44,Spot,Sell,1INCH,-24.35,
141577691,7/24/2021 2:44,Spot,Sell,USDT,51.53434,
141577691,7/24/2021 2:48,Spot,Fee,BNB,-0.00002532,
141577691,7/24/2021 2:48,Spot,Buy,1INCH,4.77,
141577691,7/24/2021 2:48,Spot,Buy,USDT,-10.096182,
141577691,7/24/2021 2:55,Spot,Fee,BNB,-0.00002514,
141577691,7/24/2021 2:55,Spot,Buy,TFUEL,32.3,
141577691,7/24/2021 2:55,Spot,Buy,USDT,-10.074047,
141577691,7/24/2021 2:59,Spot,Buy,USDT,-7.812124,
141577691,7/24/2021 2:59,Spot,Buy,TFUEL,25.1,
141577691,7/24/2021 2:59,Spot,Buy,TFUEL,7.3,
141577691,7/24/2021 2:59,Spot,Fee,BNB,-0.0000196,
141577691,7/24/2021 2:59,Spot,Buy,USDT,-2.272052,
141577691,7/24/2021 2:59,Spot,Fee,BNB,-0.0000057,
141577691,7/24/2021 3:00,Spot,Fee,BNB,-0.0000253,
141577691,7/24/2021 3:00,Spot,Buy,TFUEL,32.4,
141577691,7/24/2021 3:00,Spot,Buy,USDT,-10.06182,
141577691,7/24/2021 3:00,Spot,Fee,BNB,-0.00002571,
141577691,7/24/2021 3:00,Spot,Sell,USDT,10.274928,
141577691,7/24/2021 3:00,Spot,Sell,THETA,-1.968,
141577691,7/24/2021 3:01,Spot,Buy,USDT,-10.093546,
141577691,7/24/2021 3:01,Spot,Fee,BNB,-0.00002528,
141577691,7/24/2021 3:01,Spot,Buy,THETA,1.934,
141577691,7/24/2021 3:05,Spot,Buy,USDT,-10.081083,
141577691,7/24/2021 3:05,Spot,Buy,TFUEL,32.7,
141577691,7/24/2021 3:05,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 3:06,Spot,Buy,USDT,-10.063368,
141577691,7/24/2021 3:06,Spot,Fee,BNB,-0.00002522,
141577691,7/24/2021 3:06,Spot,Buy,TFUEL,32.8,
141577691,7/24/2021 3:11,Spot,Fee,BNB,-0.00002568,
141577691,7/24/2021 3:11,Spot,Sell,USDT,10.220886,
141577691,7/24/2021 3:11,Spot,Sell,MANA,-14.09,
141577691,7/24/2021 3:11,Spot,Buy,TFUEL,33,
141577691,7/24/2021 3:11,Spot,Fee,BNB,-0.00002522,
141577691,7/24/2021 3:11,Spot,Buy,USDT,-10.01616,
141577691,7/24/2021 3:13,Spot,Buy,USDT,-10.094238,
141577691,7/24/2021 3:13,Spot,Fee,BNB,-0.00002534,
141577691,7/24/2021 3:13,Spot,Buy,MANA,13.86,
141577691,7/24/2021 3:28,Spot,Buy,TVK,52.63,
141577691,7/24/2021 3:28,Spot,Buy,BUSD,-10.120749,
141577691,7/24/2021 3:28,Spot,Fee,BNB,-0.00002545,
141577691,7/24/2021 3:33,Spot,Sell,TFUEL,-32.7,
141577691,7/24/2021 3:33,Spot,Sell,USDT,10.111821,
141577691,7/24/2021 3:33,Spot,Fee,BNB,-0.00002538,
141577691,7/24/2021 3:33,Spot,Sell,TFUEL,-0.3,
141577691,7/24/2021 3:33,Spot,Sell,USDT,0.092769,
141577691,7/24/2021 3:33,Spot,Fee,BNB,-2.30E-07,
141577691,7/24/2021 3:33,Spot,Sell,TFUEL,-32.8,
141577691,7/24/2021 3:33,Spot,Sell,USDT,10.15652,
141577691,7/24/2021 3:33,Spot,Fee,BNB,-0.00002549,
141577691,7/24/2021 3:37,Spot,Sell,USDT,10.306299,
141577691,7/24/2021 3:37,Spot,Sell,THETA,-1.934,
141577691,7/24/2021 3:37,Spot,Sell,THETA,-1.959,
141577691,7/24/2021 3:37,Spot,Fee,BNB,-0.00002586,
141577691,7/24/2021 3:37,Spot,Sell,USDT,10.165104,
141577691,7/24/2021 3:37,Spot,Fee,BNB,-0.0000255,
141577691,7/24/2021 3:38,Spot,Fee,BNB,-0.00002532,
141577691,7/24/2021 3:38,Spot,Buy,USDT,-10.070788,
141577691,7/24/2021 3:38,Spot,Buy,THETA,1.898,
141577691,7/24/2021 3:38,Spot,Sell,TFUEL,-32.7,
141577691,7/24/2021 3:38,Spot,Sell,USDT,10.430646,
141577691,7/24/2021 3:38,Spot,Fee,BNB,-0.00002616,
141577691,7/24/2021 3:38,Spot,Sell,THETA,-1.898,
141577691,7/24/2021 3:38,Spot,Sell,USDT,10.218832,
141577691,7/24/2021 3:38,Spot,Fee,BNB,-0.00002562,
141577691,7/24/2021 3:39,Spot,Fee,BNB,-0.00002538,
141577691,7/24/2021 3:39,Spot,Buy,THETA,1.883,
141577691,7/24/2021 3:39,Spot,Buy,USDT,-10.077816,
141577691,7/24/2021 3:42,Spot,Sell,USDT,10.151253,
141577691,7/24/2021 3:42,Spot,Fee,BNB,-0.00002548,
141577691,7/24/2021 3:42,Spot,Sell,THETA,-1.883,
141577691,7/24/2021 3:43,Spot,Fee,BNB,-0.00002532,
141577691,7/24/2021 3:43,Spot,Buy,USDT,-10.096229,
141577691,7/24/2021 3:43,Spot,Buy,THETA,1.859,
141577691,7/24/2021 3:46,Spot,Sell,TFUEL,-32.4,
141577691,7/24/2021 3:46,Spot,Sell,USDT,10.525464,
141577691,7/24/2021 3:46,Spot,Fee,BNB,-0.00002641,
141577691,7/24/2021 3:49,Spot,Fee,BNB,-0.00002548,
141577691,7/24/2021 3:49,Spot,Sell,THETA,-1.859,
141577691,7/24/2021 3:49,Spot,Sell,USDT,10.16873,
141577691,7/24/2021 3:50,Spot,Sell,TFUEL,-32.4,
141577691,7/24/2021 3:50,Spot,Fee,BNB,-0.00002626,
141577691,7/24/2021 3:50,Spot,Sell,USDT,10.4814,
141577691,7/24/2021 3:51,Spot,Sell,USDT,10.355703,
141577691,7/24/2021 3:51,Spot,Fee,BNB,-0.00002594,
141577691,7/24/2021 3:51,Spot,Sell,TFUEL,-32.3,
141577691,7/24/2021 3:52,Spot,Buy,TFUEL,31.1,
141577691,7/24/2021 3:52,Spot,Fee,BNB,-0.00002524,
141577691,7/24/2021 3:52,Spot,Buy,USDT,-10.065826,
141577691,7/24/2021 3:54,Spot,Sell,USDT,10.3625,
141577691,7/24/2021 3:54,Spot,Fee,BNB,-0.00002595,
141577691,7/24/2021 3:54,Spot,Sell,AXS,-0.25,
141577691,7/24/2021 3:54,Spot,Fee,BNB,-0.00002536,
141577691,7/24/2021 3:54,Spot,Sell,TFUEL,-31.1,
141577691,7/24/2021 3:54,Spot,Sell,USDT,10.129581,
141577691,7/24/2021 3:55,Spot,Buy,AXS,0.24,
141577691,7/24/2021 3:55,Spot,Buy,USDT,-10.0272,
141577691,7/24/2021 3:55,Spot,Fee,BNB,-0.00002511,
141577691,7/24/2021 3:56,Spot,Sell,USDT,10.104,
141577691,7/24/2021 3:56,Spot,Sell,AXS,-0.24,
141577691,7/24/2021 3:56,Spot,Fee,BNB,-0.00002531,
141577691,7/24/2021 3:58,Spot,Fee,BNB,-0.00002533,
141577691,7/24/2021 3:58,Spot,Buy,AXS,0.24,
141577691,7/24/2021 3:58,Spot,Buy,USDT,-10.104,
141577691,7/24/2021 4:01,Spot,Fee,BNB,-0.00002553,
141577691,7/24/2021 4:01,Spot,Sell,USDT,10.215432,
141577691,7/24/2021 4:01,Spot,Sell,1INCH,-4.77,
141577691,7/24/2021 4:01,Spot,Sell,SAND,-13.8,
141577691,7/24/2021 4:01,Spot,Sell,USDT,10.219176,
141577691,7/24/2021 4:01,Spot,Fee,BNB,-0.00002554,
141577691,7/24/2021 4:07,Spot,Sell,USDT,10.282584,
141577691,7/24/2021 4:07,Spot,Fee,BNB,-0.00002553,
141577691,7/24/2021 4:07,Spot,Sell,AXS,-0.24,
141577691,7/24/2021 4:09,Spot,Sell,USDT,10.15533,
141577691,7/24/2021 4:09,Spot,Sell,1INCH,-4.77,
141577691,7/24/2021 4:09,Spot,Fee,BNB,-0.00002529,
141577691,7/24/2021 4:10,Spot,Fee,BNB,-0.00002502,
141577691,7/24/2021 4:10,Spot,Buy,1INCH,4.72,
141577691,7/24/2021 4:10,Spot,Buy,USDT,-10.08192,
141577691,7/24/2021 4:14,Spot,Sell,TVK,-52.63,
141577691,7/24/2021 4:14,Spot,Sell,BUSD,10.299691,
141577691,7/24/2021 4:14,Spot,Fee,BNB,-0.00002549,
141577691,7/24/2021 4:28,Spot,Buy,USDT,-10.079975,
141577691,7/24/2021 4:28,Spot,Buy,1INCH,4.75,
141577691,7/24/2021 4:28,Spot,Fee,BNB,-0.00002511,
141577691,7/24/2021 4:36,Spot,Fee,BNB,-0.00002517,
141577691,7/24/2021 4:36,Spot,Sell,1INCH,-4.75,
141577691,7/24/2021 4:36,Spot,Sell,USDT,10.141725,
141577691,7/24/2021 4:38,Spot,Buy,USDT,-10.0418,
141577691,7/24/2021 4:38,Spot,Buy,AXS,0.23,
141577691,7/24/2021 4:38,Spot,Fee,BNB,-0.00002475,
141577691,7/24/2021 4:44,Spot,Sell,USDT,10.11024,
141577691,7/24/2021 4:44,Spot,Fee,BNB,-0.00002502,
141577691,7/24/2021 4:44,Spot,Sell,1INCH,-4.72,
141577691,7/24/2021 4:45,Spot,Buy,USDT,-10.06787,
141577691,7/24/2021 4:45,Spot,Buy,1INCH,4.7,
141577691,7/24/2021 4:45,Spot,Fee,BNB,-0.00002489,
141577691,7/24/2021 4:46,Spot,Buy,C98,8,
141577691,7/24/2021 4:46,Spot,Buy,USDT,-10.49472,
141577691,7/24/2021 4:46,Spot,Fee,BNB,-0.0000264,
141577691,7/24/2021 4:48,Spot,Fee,BNB,-0.00002674,
141577691,7/24/2021 4:48,Spot,Sell,USDT,10.8576,
141577691,7/24/2021 4:48,Spot,Sell,C98,-8,
141577691,7/24/2021 4:48,Spot,Fee,BNB,-0.00002644,
141577691,7/24/2021 4:48,Spot,Buy,USDT,-10.56,
141577691,7/24/2021 4:48,Spot,Buy,C98,8,
141577691,7/24/2021 4:49,Spot,Fee,BNB,-0.00002493,
141577691,7/24/2021 4:49,Spot,Sell,AXS,-0.23,
141577691,7/24/2021 4:49,Spot,Sell,USDT,10.103693,
141577691,7/24/2021 4:51,Spot,Fee,BNB,-0.00002693,
141577691,7/24/2021 4:51,Spot,Sell,C98,-8,
141577691,7/24/2021 4:51,Spot,Sell,USDT,10.8796,
141577691,7/24/2021 4:54,Spot,Fee,BNB,-0.00002631,
141577691,7/24/2021 4:54,Spot,Buy,USDT,-10.6192,
141577691,7/24/2021 4:54,Spot,Buy,C98,8,
141577691,7/24/2021 5:15,Spot,Buy,TFUEL,30.5,
141577691,7/24/2021 5:15,Spot,Buy,USDT,-10.07903,
141577691,7/24/2021 5:15,Spot,Fee,BNB,-0.00002504,
141577691,7/24/2021 5:16,Spot,Fee,BNB,-0.00002514,
141577691,7/24/2021 5:16,Spot,Buy,THETA,1.875,
141577691,7/24/2021 5:16,Spot,Buy,USDT,-10.100625,
141577691,7/24/2021 5:19,Spot,Sell,USDT,10.381285,
141577691,7/24/2021 5:19,Spot,Sell,TFUEL,-30.5,
141577691,7/24/2021 5:19,Spot,Fee,BNB,-0.00002582,
141577691,7/24/2021 5:19,Spot,Fee,BNB,-0.00002505,
141577691,7/24/2021 5:19,Spot,Buy,USDT,-10.095245,
141577691,7/24/2021 5:19,Spot,Buy,THETA,1.865,
141577691,7/24/2021 5:21,Spot,Sell,THETA,-1.865,
141577691,7/24/2021 5:21,Spot,Sell,USDT,10.143735,
141577691,7/24/2021 5:21,Spot,Fee,BNB,-0.00002523,
141577691,7/24/2021 5:21,Spot,Buy,USDT,-10.09664,
141577691,7/24/2021 5:21,Spot,Buy,THETA,1.856,
141577691,7/24/2021 5:21,Spot,Fee,BNB,-0.00002513,
141577691,7/24/2021 5:21,Spot,Fee,BNB,-0.00002506,
141577691,7/24/2021 5:21,Spot,Buy,USDT,-10.074993,
141577691,7/24/2021 5:21,Spot,Buy,THETA,1.851,
141577691,7/24/2021 5:22,Spot,Sell,THETA,-3.707,
141577691,7/24/2021 5:22,Spot,Sell,USDT,20.251341,
141577691,7/24/2021 5:22,Spot,Fee,BNB,-0.00005041,
141577691,7/24/2021 5:25,Spot,Fee,BNB,-0.0000251,
141577691,7/24/2021 5:25,Spot,Buy,TFUEL,29.9,
141577691,7/24/2021 5:25,Spot,Buy,USDT,-10.098725,
141577691,7/24/2021 5:26,Spot,Sell,USDT,10.174671,
141577691,7/24/2021 5:26,Spot,Sell,TFUEL,-29.9,
141577691,7/24/2021 5:26,Spot,Fee,BNB,-0.00002536,
141577691,7/24/2021 5:27,Spot,Buy,USDT,-10.09064,
141577691,7/24/2021 5:27,Spot,Fee,BNB,-0.00002506,
141577691,7/24/2021 5:27,Spot,Buy,TFUEL,29.6,
141577691,7/24/2021 5:27,Spot,Fee,BNB,-0.00002499,
141577691,7/24/2021 5:27,Spot,Buy,TFUEL,29.4,
141577691,7/24/2021 5:27,Spot,Buy,USDT,-10.03275,
141577691,7/24/2021 5:44,Spot,Sell,USDT,17.59836,
141577691,7/24/2021 5:44,Spot,Sell,C98,-13,
141577691,7/24/2021 5:44,Spot,Fee,BNB,-0.00004385,
141577691,7/24/2021 5:50,Spot,Fee,BNB,-0.00002556,
141577691,7/24/2021 5:50,Spot,Buy,USDT,-10.27516,
141577691,7/24/2021 5:50,Spot,Buy,C98,7,
141577691,7/24/2021 6:01,Spot,Sell,USDT,10.43,
141577691,7/24/2021 6:01,Spot,Fee,BNB,-0.00002586,
141577691,7/24/2021 6:01,Spot,Sell,C98,-7,
141577691,7/24/2021 6:07,Spot,Fee,BNB,-0.00002517,
141577691,7/24/2021 6:07,Spot,Buy,C98,6,
141577691,7/24/2021 6:07,Spot,Buy,USDT,-10.26,
141577691,7/24/2021 6:10,Spot,Fee,BNB,-0.00002593,
141577691,7/24/2021 6:10,Spot,Sell,C98,-6,
141577691,7/24/2021 6:10,Spot,Sell,USDT,10.4514,
141577691,7/24/2021 6:11,Spot,Buy,C98,6,
